,processed_tweet,label_enc
1938,update 3lockmaker asia alloy says acquisitions squeeze margins 2020,1
1939,stocks making biggest moves premarket twitter cagney dunkin brands tapestry,1
1940,world health organization says soon say coronavirus outbreak peaking wednesday first day overall number new cases china dropped,1
1941,update 3tyson foods sells us pork china misses quarterly sales expectations,1
1942,emerging marketsstocks hit 1week high chinas tariff cut us imports,1
1943,update 3ten virus infections cruise ship japan test results 171 still pending,1
1944,update 1german industry orders slump weak eurozone demand outlook subdued,1
1945,exclusiveprudential eyes full control china venture considers us options,1
1946,millions chickens risk amid china lockdowns due coronavirus,1
1947,asia markets decline across board chinas trade data gets delayed,1
1948,tesla temporarily closes china stores amid coronavirus fears,1
1949,stronger economic growth painful consequences jim paulsen,1
1950,update 1opec panel may agree need deepen oil output cuts sources,1
1951,update 2opec panel recommends deeper oil cut awaits nod russia sources,1
1952,democratic candidates want end tax break small businesses,1
1953,update 3fiat chrysler profit rises outlook firm ahead peugeot merger,1
1954,us coronavirus americans flee wuhan 12th us case reported cnn,0
1955,formula ones shanghai grand prix risk amid coronavirus fears cnn,0
1956,qualcomm warns uncertainty coronavirus could hit smartphone industry cnn,0
1957,like evacuated china charter plane bound us cnn,0
1958,boeing already hobbled china coronavirus hitting airbus cnn,0
1959,oil tailspin coronavirus opec might coming rescue cnn,0
1960,tiktok accidentally verified account pretending kendall jenner cnn,0
1961,yum china warns coronavirus hurt pizza hut kfc country cnn,0
1962,us honeymooners stuck coronavirus cruise ship dont know theyll get leave cnn,0
1963,coronavirus airlines cancel flights us bases set evacuees,1
1964,tokyo 2020 olympics hit coronavirus jitters cnn,0
1965,wuhans coronavirus cases spike outbreak shows signs slowing cnn,0
1966,global auto industry braced china coronavirus shock cnn,0
1967,global shipping hit coronavirus cnn,0
1968,bill melinda gates foundation donate 100 million novel coronavirus relief efforts cnn,0
1969,coronavirus outbreak timeline fast facts cnn,0
1970,wuhans hospital announces death whistleblower doctor li wenliang cnn,0
1971,new coronavirus burn like sars stay cnn,0
1972,premarket stocks investors shrugging coronavirus businesses arent cnn,0
1973,sars didnt sink markets coronavirus might opinion cnn,0
1974,time dump stocks move cash experts say,1
1975,mystery options trader bets wynn leading casino rebound,1
1976,5 things know stock market opens february 6 2020,1
1977,china may delay annual meeting parliament due virus outbreak,1
1978,yum brands yum earnings q4 2019 miss estimates,1
1979,china tariffs 75 billion worth us goods slashed coronavirus outbreak escalates cnn,0
1980,chinas cool declares force majeure prompt lng deliveries sources,1
1981,asia coffeecoronavirus worries weigh prices vietnam reuters,1
1982,james wardprowse injury update southampton star leaving stretcher vs spurs football sport expresscouk,0
1983,f1 latest could chinese grand prix cancelled coronavirus outbreak f1 sport expresscouk,0
1984,f1 chinese grand prix threat cancellation crisis statement coronavirus f1 sport expresscouk,0
1985,f1 boss explains chinese grand prix plan coronavirus threatens race f1 sport expresscouk,0
1986,cruise passengers quarantined coronavirus infected princess cruises ship speak travel news travel expresscouk,0
1987,pound us dollar exchange rate stumbles amid ongoing brexit jitters city business finance expresscouk,0
1988,coronavirus cost death toll economic cost rises true cost deadly coronavirus world news expresscouk,0
1989,coronavirus global alert britons trapped cruise ship ten virus world news expresscouk,0
1990,coronavirus warning man catches virus spending 15 seconds infected woman world news expresscouk,0
1991,coronavirus cases many die virus experts predict heartbreaking number expresscouk,0
1992,coronavirus news uk pharmacists may hold key beating deadly china outbreak uk news expresscouk,0
1993,australias news swarm 300000 bats terrorize town world news expresscouk,0
1994,coronavirus third case deadly disease confirmed england – chief medical officer uk news expresscouk,0
1995,coronavirus breakthrough stop deadly virus ‘harnessing science’ expresscouk,0
1996,melania trump news lotus sparks fury online state union appearance world news expresscouk,0
1997,coronavirus face masks could china run face masks shortage expresscouk,0
1998,coronavirus uk premier league preseason plans doubt china man ltd tottenham football sport expresscouk,0
1999,coronavirus news major panic erupts amid fears real death tally virus revealed world news expresscouk,0
2000,bitcoin stages another attempt break 10000 city business finance expresscouk,0
2001,coronavirus news crisis sent china’s economy turmoil amid us trade war world news expresscouk,0
2002,cruise coronavirus quarantine advice passengers always buy travel insurance cruise travel expresscouk,0
2003,charlotte hawkins redfaced gmb cohost susanna reid points time blunder tv radio showbiz tv expresscouk,0
2004,goldman coronavirus causes worst oil demand shock since 2008 oilpricecom,1
2005,coronavirus latest babies catch mother’s pregnancy expresscouk,0
2006,type 2 diabetes symptoms intimate itch thrush could signal condition expresscouk,0
2007,outer worlds switch release delayed due coronavirus,0
2008,coronavirus protection best way prevent deadly virus spreading eyes expresscouk,0
2009,coronavirus number cases greater china wants world believe warning world news expresscouk,0
2010,f1 chiefs’ thoughts vietnam grand prix coronavirus threatens f1 sport expresscouk,0
2011,coronavirus panic uk ban china visitors stop virus 3000 remain stuck cruise world news expresscouk,0
2012,coronavirus warning doctor admits china cant handle deadly epidemic test science news expresscouk,0
2013,nintendo apologizes switch production delays due coronavirus,0
2014,outer worlds’ switch port delayed coronavirus outbreak china,0
2015,update 2estee lauder says coronavirus outbreak dent 2020 profit reuters,1
2016,coach powers tapestry holiday quarter beat,1
2017,china’s smartphone giants reportedly unite challenge google’s play store,0
2018,loréal sees china virus temporarily weighing sales asia reuters,1
2019,rptupdate 2coronavirus paralyses shortterm oil gas sales china reuters,1
2020,hundreds us evacuees china placed coronavirus quarantine military bases reuters,1
2021,desperate coronavirus solutions chinese turn hiv drugs gray market traditional cures reuters,1
2022,weak growth pull indian rupee coronavirus fears impinge reuters poll reuters,1
2023,update 4twenty virus infections cruise ship japan,0
2024,refileupdate 4twenty virus infections cruise ship japan,0
2025,twenty virus infections cruise ship japan,0
2026,big tech companies could team stop deepfakes,0
2027,microsoft looking past xbox internet really ready cloud gaming,0
2028,update 3czech central bank surprises one last rate hike sends crown reuters,1
2029,coronavirus doctor warned deadly outbreak china dies infection world news expresscouk,0
2030,coronavirus cure ease symptoms remedies consider expresscouk,0
2031,libby cl egg health retinal specialist explains exactly condition expresscouk,0
2032,coronavirus death toll soars 24 hours wuhan battles find resources world news expresscouk,0
2033,coronavirus update number infected certainly higher chinese authorities admit science news expresscouk,0
2034,update 1taiwan china argues flights stranded taiwanese wuhan reuters,1
2035,coronavirus disrupts air sea freight prices set rise dsv reuters,1
2036,coronavirus disrupts air sea freight prices set rise dsv reuters,1
2037,chinas hubei province reports 81 new deaths coronavirus feb 7 reuters,1
2038,asia gold virus continues take toll demand china hong kong reuters,1
2039,asia goldvirus continues take toll demand china hong kong reuters,1
2040,australias news flood warning sydney nsw braces ‘bordertoborder’ weekend rain weather news expresscouk,0
2041,coronavirus woman dragged wuhan supermarket failing wear mask world news expresscouk,0
2042,coronavirus latest dr tried warn world coronavirus dead happened world news expresscouk,0
2043,coronavirus suspected infected residents dragged homes china declares war virus world news expresscouk,0
2044,eu crisis germany brink recession eurozone plunges due brexit world news expresscouk,0
2045,cruise coronavirus infects 41 passengers diamond princess cruise ship cruise travel expresscouk,0
2046,coronavirus third patient uk catch deadly bug china world news expresscouk,0
2047,coronavirus panic tourists face crackdown thailand demands visitors kicked world news expresscouk,0
2048,coronavirus latest telecoms giant ericsson follow lg cancel spain conference amid vir world news expresscouk,0
2049,coronavirus warning travel ban could issued ‘imminently’ scientists demand action expresscouk,0
2050,usa v iran donald trump’s military threat ‘galvanized’ iranians risked major conflict world news expresscouk,0
2051,coronavirus fatality rate vs flu deadly coronavirus compared seasonal flu expresscouk,0
2052,coronavirus alert urgent hunt britons spent time third uk patient uk news expresscouk,0
2053,coronavirus briton honeymoon tests positive deadly disease cruise ship uk news expresscouk,0
2054,donald trump drops hint real danger coronavirus phone call president xi world news expresscouk,0
2055,f1 chiefs draw chinese grand prix alternatives crunch meeting due coronavirus f1 sport expresscouk,0
